match_id,tiratore,distanza,angolo,difensori_cono,portiere_cono,goal
3930170,Dušan Vlahović,29.064239195272258,14.970482427407278,2,1,0
3930170,Dušan Vlahović,26.041697333315284,16.42490263030301,3,1,0
3930170,Aleksandar Mitrović,7.559100475585705,34.23931355236905,0,0,0
3930170,Saša Lukić,17.977764043395382,23.62937773065681,3,1,0
3930170,Petar Stojanović,28.398943642325854,14.47029410006589,3,0,0
3930170,Aleksandar Mitrović,9.633275663033842,33.69006752597977,0,0,0
3930170,Aleksandar Mitrović,12.841339493993607,20.880055794896702,1,1,0
3930170,Aleksandar Mitrović,10.001999800039988,43.01146000322871,1,1,0
3930170,Benjamin Šeško,29.06819567843866,13.040645271750865,1,0,0
3930170,Aleksandar Mitrović,20.185390756683407,19.471419077113662,1,1,0
3930170,Žan Karničnik,7.54320886625845,49.09023852550914,0,1,1
3930170,Aleksandar Mitrović,6.7911707385398525,60.29720668239732,1,1,0
3930170,Sergej Milinković-Savić,7.747257579298621,52.22431569404535,1,0,0
3930170,Žan Karničnik,29.346550052774514,12.33314353142552,1,1,0
3930170,Lazar Samardžić,22.14339630679991,17.59271903563177,2,1,0
3930170,Mijat Gaćinović,16.08011193990887,27.225397269442446,3,1,0
3930170,Luka Jović,5.40832691319599,72.94854449388298,1,0,1
3938643,Piotr Zieliński,26.123169792351,17.396604726158102,4,1,0
3938643,Theo Bernard François Hernández,14.78512766262098,16.288435646509104,0,1,0
3938643,Sebastian Szymański,21.717504460687923,15.504328558979504,0,1,0
3938643,Kacper Urbanski,14.003570973148248,31.692623896354057,3,1,0
3938643,Jakub Moder,32.6266762021509,13.017363187653052,3,1,0
3938643,Ousmane Dembélé,12.868954891520907,23.418696921825006,0,1,0
3938643,Robert Lewandowski,10.884851859350224,38.52865934548397,1,1,0
3938643,Aurélien Djani Tchouaméni,34.194882658082044,12.780106833622094,2,1,0
3938643,Aurélien Djani Tchouaméni,20.969024774652734,21.53512582875757,4,1,0
3938643,William Saliba,12.739309243440166,34.780400209884874,3,1,0
3938643,Kylian Mbappé Lottin,11.661903789690603,16.348171547351242,0,1,0
3938643,Dayotchanculle Upamecano,8.159656855530143,50.61044878278189,0,1,0
3938643,Kylian Mbappé Lottin,10.770793842609747,10.867464475021452,0,0,0
3938643,N'Golo Kanté,19.933138237618277,22.557424062218278,1,1,0
3938643,Kylian Mbappé Lottin,23.476371099469354,13.856230390309737,0,1,0
3938643,Kylian Mbappé Lottin,25.060127693210184,14.651129474684314,2,1,0
3938643,Ousmane Dembélé,24.762067765031254,11.066907934415571,1,1,0
3938643,Kylian Mbappé Lottin,11.900420160649796,37.156345075648375,0,1,1
3938643,Bradley Barcola,13.050670480860363,9.996118373858433,0,1,0
