match_id,tiratore,squadra,minuto,periodo,differenza_reti,possesso_passaggi_precedenti,distanza,angolo,difensori_cono,portiere_cono,distanza_min_difensore,angolo_libero,n_giocatori_visibili,compagni_vicini_5m,avversari_vicini_5m,gk_distanza_da_porta,gk_distanza_da_tiratore,gk_offset_laterale,body_part,shot_type,shot_technique,play_pattern,position_tiratore,primo_tocco,porta_sguarnita,tiro_deviato,sotto_pressione,assist_altezza,assist_tecnica,assist_lunghezza,assist_cross,assist_cutback,assist_through_ball,distanza_x_angolo,angolo_libero_su_angolo_tot,pressione_relativa,xg_statsbomb_benchmark,goal
3857270,Mathías Olivera Miramontes,Uruguay,64,2,-1,11,13.418271125595881,30.127059816778644,2,1,2.231497230954153,24.804055761070256,14,0,1,3.2249241179322685,12.290208127272205,1.8680639008168498,Head,Open Play,Normal,From Throw In,Left Back,1,0,0,1,High Pass,,27.875616,1,1,1,404.2530568385808,0.8233148508987973,0.1663028873144085,0.041303303,0
3857270,Maximiliano Gómez González,Uruguay,74,2,-1,9,21.044714300745447,21.296090162251428,1,1,1.2387728047424482,0.0,18,0,2,3.575908308430548,17.75386113860559,1.7767306756582428,Right Foot,Open Play,Normal,From Throw In,Left Center Forward,1,0,0,1,Ground Pass,,16.667633,1,1,1,448.1701331874971,0.0,0.058863845193591835,0.047642853,0
3857270,Luis Alberto Suárez Díaz,Uruguay,77,2,-1,1,7.440430095095313,41.806550726716715,2,1,1.3319775993138392,2.2637705940191024,19,0,4,4.2396470236464285,3.4803693777276257,3.923217943628245,Left Foot,Open Play,Half Volley,From Free Kick,Right Center Forward,1,0,0,1,High Pass,,27.282595,1,1,1,311.0587181991919,0.05414870527867842,0.17901889840909477,0.088375136,0
3857270,Giorgian Daniel De Arrascaeta Benedetti,Uruguay,78,2,-1,5,14.645477117526765,23.32841009649292,0,1,1.1013559458771736,13.016938512326963,10,0,1,8.051783402098573,6.676817165331265,6.0403731784219445,Right Foot,Open Play,Normal,Regular Play,Left Midfield,1,0,0,1,Ground Pass,,25.939352,1,1,1,341.6556962564674,0.5579865262349732,0.07520109703760634,0.2560759,0
3857270,Rafael Alexandre Conceição Leão,Portugal,82,2,1,6,26.322993750711568,16.273530214969675,1,1,4.276230144713556,5.71372972606506,13,1,1,3.2589097370501072,23.116917325701326,1.6244860827574996,Right Foot,Open Play,Normal,Regular Play,Left Wing,1,0,0,1,Ground Pass,,18.78643,1,1,1,428.36803415066265,0.3511057312450326,0.16245227215456676,0.026902085,0
3857270,Federico Santiago Valverde Dipetta,Uruguay,85,2,-1,4,32.116818024206566,14.064251809478876,2,1,7.22365013156627,8.210929191884738,19,0,0,1.744876935427621,30.587281653468978,1.027161762532515,Right Foot,Open Play,Normal,From Free Kick,Right Defensive Midfield,1,0,0,1,Ground Pass,,25.603516,1,1,1,451.69901601165094,0.5838155703633536,0.22491798926412254,0.019629322,0
3857270,Bruno Miguel Borges Fernandes,Portugal,92,2,1,0,12.0,36.86989764584404,0,1,8.226036465743414,30.75250086349007,14,0,0,1.4275924785497296,11.244587535234034,1.1710087619714002,Right Foot,Penalty,Normal,Other,Right Wing,1,0,0,1,,,,0,0,0,442.43877175012847,0.8340815360781583,0.6855030388119512,0.7835,1
3857270,Bruno Miguel Borges Fernandes,Portugal,97,2,2,2,10.261091559868277,11.643953778622638,0,0,7.123878144139126,4.529850451565755,12,0,0,3.5458569863360068,7.123878144139126,3.4942747369993725,Right Foot,Open Play,Volley,From Throw In,Right Wing,1,0,0,1,Ground Pass,,11.557249,1,1,1,119.47967584132108,0.3890302673549079,0.6942612394183311,0.032710962,0
3857270,Bruno Miguel Borges Fernandes,Portugal,98,2,2,2,20.033971149025852,21.936632601918177,1,1,3.0497905860980214,17.64691358620305,15,0,1,3.8770128937276658,16.266559378521066,0.14704008404021351,Right Foot,Open Play,Half Volley,Regular Play,Right Wing,1,0,0,1,Ground Pass,,12.054045,1,1,1,439.47786465360866,0.8044495208740458,0.15223095627979463,0.100704454,0
3857263,Daniel Olmo Carvajal,Spain,6,1,0,35,23.94702486740263,15.633782762921646,1,1,3.497971581263959,5.809186367095793,15,1,1,3.1738329063245003,20.776933246575847,1.9572122759855688,Right Foot,Open Play,Normal,Regular Play,Left Wing,1,0,0,1,Ground Pass,,9.2,1,1,1,374.38258459525525,0.37157906408123653,0.14607123852055198,0.032144632,0
3857263,Jordi Alba Ramos,Spain,21,1,0,9,28.748043411682826,13.006233469814367,1,1,2.9771461169074986,4.962434280190808,14,0,2,2.778300962713616,26.084756769264295,2.1667752408143315,Right Foot,Open Play,Normal,Regular Play,Left Back,1,0,0,1,Ground Pass,,42.845886,1,1,1,373.9037644127056,0.3815427649909498,0.10355995621245047,0.021667236,0
3857263,Serge Gnabry,Germany,24,1,0,5,23.903974564912843,13.914813123470331,1,1,4.412897802413427,4.550671047783264,15,0,2,3.596972476822721,20.409831429696364,3.0047287360037913,Left Foot,Open Play,Normal,Regular Play,Right Wing,1,0,0,1,,,,0,0,0,332.6193389789502,0.32703788454819965,0.18460937491503382,0.028963488,0
3857263,Ferrán Torres García,Spain,25,1,0,1,18.35211159512714,23.21583269775397,0,1,1.7461444257261833,17.831183270601883,10,0,1,5.720627031059948,12.77339319786447,2.949985453541636,Left Foot,Open Play,Normal,Regular Play,Right Wing,1,0,0,1,Ground Pass,,29.543528,1,1,1,426.05955244298246,0.7680613270583644,0.0951467855170312,0.068952255,0
3857263,Antonio Rüdiger,Germany,29,1,0,5,33.51074454559314,12.39095765678749,2,1,3.512806344255668,3.309684859345919,19,0,1,3.103289752400921,30.42531210251116,1.5862763612658597,Right Foot,Open Play,Normal,From Free Kick,Left Center Back,1,0,0,1,Ground Pass,,18.806648,1,1,1,415.23021671186694,0.2671048478269109,0.10482626966035652,0.0065071667,0
3857263,Ferrán Torres García,Spain,35,1,0,3,17.810109488714552,15.15849859310561,1,1,3.5616092338754255,4.436955291263212,14,0,1,4.8076511102690045,13.162943679371779,4.450472360555473,Right Foot,Open Play,Normal,From Corner,Right Wing,1,0,0,1,Low Pass,,16.964964,1,1,1,269.9745196277364,0.2927041397939786,0.19997682979614773,0.04777013,0
3857263,Antonio Rüdiger,Germany,44,1,0,1,21.159631376751346,6.658549305167807,0,1,5.205869863685413,4.761745820106063,18,0,0,4.316329445062559,16.948190762112322,3.7886869012618263,Right Foot,Open Play,Half Volley,From Free Kick,Left Center Back,1,0,0,1,High Pass,,35.035126,1,1,1,140.8924488012746,0.7151326215171818,0.2460283816383135,0.008851705,0
3857263,Joshua Kimmich,Germany,55,2,0,1,14.212670403551899,31.414611087725575,1,1,2.956057583402627,7.992874038445955,14,0,3,3.5251263035290497,10.70563270373403,0.1609892080187052,Right Foot,Open Play,Normal,Regular Play,Right Defensive Midfield,1,0,0,1,Ground Pass,,5.9008474,1,1,1,446.4855132456106,0.254431736115586,0.2079874857763448,0.09558376,0
3857263,Daniel Olmo Carvajal,Spain,58,2,0,1,35.33907186104355,12.512568036963865,0,1,5.093316924548004,10.261738927976305,15,0,0,4.945909990681315,30.548457215754876,2.318108714532535,Right Foot,Open Play,Normal,From Throw In,Left Wing,1,0,0,1,Low Pass,,26.81287,1,1,1,442.18254102446264,0.8201145358540071,0.14412707115159645,0.0118638035,0
3857263,Álvaro Borja Morata Martín,Spain,61,2,0,17,8.872992730753248,40.932112702547364,0,1,0.9926986718173427,28.63407075599475,12,0,1,3.289894189877915,5.6014686469093755,2.3173245198866894,Right Foot,Open Play,Normal,From Goal Kick,Center Forward,1,0,0,1,Ground Pass,,24.539356,1,1,1,363.19033846407547,0.6995502764315593,0.11187867520467024,0.31874228,1
