match_id,tiratore,squadra,minuto,periodo,differenza_reti,possesso_passaggi_precedenti,distanza,angolo,difensori_cono,portiere_cono,distanza_min_difensore,angolo_libero,n_giocatori_visibili,compagni_vicini_5m,avversari_vicini_5m,gk_distanza_da_porta,gk_distanza_da_tiratore,gk_offset_laterale,body_part,shot_type,shot_technique,play_pattern,position_tiratore,primo_tocco,porta_sguarnita,tiro_deviato,sotto_pressione,assist_altezza,assist_tecnica,assist_lunghezza,assist_cross,assist_cutback,assist_through_ball,distanza_x_angolo,angolo_libero_su_angolo_tot,pressione_relativa,xg_statsbomb_benchmark,goal
3930159,Dan Ndoye,Switzerland,57,2,2,1,25.995576546789643,15.969020707839599,1,1,1.526071017795873,0.0,14,0,2,3.5153756901165347,22.529641642943893,1.952557351700662,Right Foot,Open Play,Normal,From Free Kick,Right Attacking Midfield,1,0,1,1,,,,0,0,0,415.1239001879132,0.0,0.058705026797504785,0.03159932,0
3930159,Barnabás Varga,Hungary,62,2,-2,6,8.57263086805912,48.76958430555626,0,1,0.8465992177316345,40.652150594526844,17,1,2,0.7055207235314094,8.47712144030316,0.628182596005459,Head,Open Play,Normal,From Free Kick,Right Attacking Midfield,1,0,1,1,High Pass,,29.62786,1,1,1,418.08364384022315,0.8335554049390451,0.09875605642673707,0.15456991,0
3930159,Barnabás Varga,Hungary,65,2,-2,11,4.965883607174055,76.47417313636227,0,1,0.8914685083108107,57.37618057783694,16,0,2,1.714097836713556,3.6168335247591648,1.429504355260427,Head,Open Play,Diving Header,From Throw In,Right Attacking Midfield,1,0,1,1,High Pass,,29.220541,1,1,1,379.76184275005187,0.7502687276595799,0.17951860712621906,0.57968694,1
3930159,Roland Sallai,Hungary,68,2,-1,2,15.728000508646986,27.569396704519487,1,1,1.1977783330987875,9.656642584507225,21,1,4,2.1623103119123934,13.67140327582234,1.176931333585209,Right Foot,Open Play,Normal,From Free Kick,Center Forward,1,0,1,1,High Pass,,32.67415,1,1,1,433.61148539177304,0.35026673554028837,0.0761557918592557,0.08412952,0
3930159,Dan Ndoye,Switzerland,70,2,1,6,18.30437106267243,15.819609539862112,0,1,3.5936991758265333,11.611905667409589,14,0,2,3.976379659154847,14.562262220210481,2.2429593683150415,Right Foot,Open Play,Normal,From Throw In,Right Attacking Midfield,1,0,1,1,Ground Pass,,38.71563,1,1,1,289.5680030842288,0.7340197391187192,0.19633010954170718,0.052711353,0
3930159,Fabian Lukas Schär,Switzerland,71,2,1,1,7.116881339463236,57.11914108817754,1,1,0.4495997151924773,0.0,18,1,4,2.0489343303903556,5.476890030404588,1.5982216867171104,Head,Open Play,Normal,From Corner,Right Center Back,1,0,1,1,High Pass,Inswinging,42.827328,1,1,1,406.51014933661855,0.0,0.06317369838660071,0.11983715,0
3930159,Dan Ndoye,Switzerland,82,2,1,16,17.4928556845359,22.479434397103105,1,1,1.0403544869444687,0.0,9,0,1,5.7363750953090165,11.77020282240507,3.225485607938957,Right Foot,Open Play,Normal,Regular Play,Right Attacking Midfield,1,0,1,1,High Pass,,46.85307,1,1,1,393.2295017785169,0.0,0.05947310751921236,0.14827995,0
3930159,Vincent Sierro,Switzerland,88,2,1,3,30.900647242412248,13.696142752449253,1,1,1.7549247724197052,7.539082761316112,17,0,1,3.389036995064459,27.522664279864117,1.0405746475715105,Right Foot,Open Play,Normal,From Free Kick,Right Defensive Midfield,1,0,1,1,Ground Pass,,18.285788,1,1,1,423.2196757751555,0.5504529923191632,0.0567924923595454,0.020479834,0
3930159,Granit Xhaka,Switzerland,89,2,1,1,10.500476179678708,16.544089472933525,2,1,2.928110283341068,0.0,20,0,3,4.04949855050327,6.451552308809899,3.799768982929436,Head,Open Play,Normal,From Corner,Left Defensive Midfield,1,0,1,1,High Pass,Inswinging,30.302805,1,1,1,173.72081742501175,0.0,0.2788549998339849,0.044237033,0
3930159,Breel-Donald Embolo,Switzerland,92,2,1,1,15.771493271088826,28.353872340501074,0,1,3.2671594218617668,11.603783767444067,6,0,2,11.844177909481827,3.960931440339199,1.5698300628932529,Right Foot,Open Play,Lob,From Counter,Center Forward,1,0,1,1,,,,0,0,0,447.1829068275243,0.4092486425873145,0.20715599757766057,0.4426999,1
3930163,Jude Bellingham,England,12,1,0,15,6.618912297349159,62.224019803747616,1,1,0.6991065370357421,1.3724160472834386,12,0,2,2.6074062988241917,6.300357740174334,2.40427891542717,Head,Open Play,Normal,From Throw In,Center Attacking Midfield,1,0,0,1,,,,0,0,0,411.85532986952273,0.022056049281483112,0.10562257144814122,0.28910747,1
